level_0,index,ds,BNB_USDT_1h_open,BNB_USDT_1h_high,BNB_USDT_1h_low,BNB_USDT_1h_close,BNB_USDT_1h_volume,BTC_USDT_1h_open,BTC_USDT_1h_high,BTC_USDT_1h_low,BTC_USDT_1h_close,BTC_USDT_1h_volume,DOGE_USDT_1h_open,DOGE_USDT_1h_high,DOGE_USDT_1h_low,DOGE_USDT_1h_close,DOGE_USDT_1h_volume,ETH_USDT_1h_open,ETH_USDT_1h_high,ETH_USDT_1h_low,ETH_USDT_1h_close,ETH_USDT_1h_volume,SOL_USDT_1h_open,SOL_USDT_1h_high,SOL_USDT_1h_low,SOL_USDT_1h_close,SOL_USDT_1h_volume,XRP_USDT_1h_open,XRP_USDT_1h_high,XRP_USDT_1h_low,XRP_USDT_1h_close,XRP_USDT_1h_volume
449,449,2024-07-01,582.23,588.17,576.31,576.87,13423.73917,62772.83,63863.88,62527.77,62893.02,17146.216819,0.12449,0.12757,0.12321,0.12351,143719003.4,3438.07,3524.62,3423.63,3441.89,134404.74448999998,146.61,149.37,145.83,146.68,786848.01,0.4761,0.485,0.4755,0.477,112312802.47
450,450,2024-07-02,576.87,582.86,573.92,579.93,12016.93426,62893.02,63295.86,61810.5,62131.02,12553.43583,0.12351,0.12542,0.12247,0.12525,85812883.8,3441.89,3464.09,3401.71,3421.77,97629.50819,146.68,155.0,146.13,154.03,885618.235,0.477,0.4889,0.4759,0.4853,108873378.24
451,451,2024-07-03,579.93,581.02,550.45,556.77,22837.19712,62131.02,62286.36,59387.59,60211.1,19925.700455,0.12525,0.12555,0.1168,0.11849,162550698.8,3421.77,3432.25,3250.17,3295.64,194363.01118,154.03,154.5,139.0,140.82,1278154.3769999999,0.4853,0.4868,0.4613,0.4671,186340978.79
452,452,2024-07-04,556.77,558.09,511.36,513.58,37703.297,60211.1,60503.22,56752.13,57056.28,25290.405451,0.11849,0.11912,0.10385,0.10502,377791270.3,3295.64,3313.48,3050.27,3059.88,236936.14116,140.82,142.75,127.15,127.84,1820652.424,0.4671,0.4696,0.4313,0.433,273279367.19
453,453,2024-07-05,513.58,515.89,454.53,497.54,74751.1228,57056.28,57555.0,53345.94,56631.52,23088.571336,0.10502,0.10649,0.09141,0.10544,855389982.1,3059.88,3109.16,2807.21,2981.57,309666.09618,127.84,136.44,120.66,134.29,2449750.49,0.433,0.4335,0.3812,0.4251,460999280.71999997
454,454,2024-07-06,497.54,530.69,495.95,526.06,18524.94462,56631.52,58485.47,56018.21,58239.99,9940.385056,0.10544,0.11418,0.10467,0.1134,275804234.1,2981.57,3081.95,2954.28,3067.32,98302.14181,134.29,144.28,132.32,143.03,803539.171,0.4251,0.4497,0.4234,0.4488,86685288.77
455,455,2024-07-07,526.06,526.79,488.45,490.41,19886.02399,58239.99,58445.8,55718.61,55864.83,10727.975865,0.1134,0.11349,0.10358,0.10413,164830180.6,3067.32,3073.11,2922.14,2931.07,99237.95677,143.03,143.33,131.23,131.65,809821.889,0.4488,0.4492,0.4182,0.4194,88019676.74
456,456,2024-07-08,490.41,524.37,460.9,510.61,47681.976259999996,55864.83,58220.0,54277.81,56711.66,17367.690054,0.10413,0.1114,0.09873,0.10759,325151169.7,2931.07,3096.69,2822.22,3019.08,238995.76813,131.65,142.06,127.77,139.77,1667032.617,0.4194,0.4438,0.403,0.4315,210024417.74
457,457,2024-07-09,510.61,521.16,506.57,516.81,14291.297,56711.66,58312.0,56291.83,58048.52,13123.359683,0.10759,0.10953,0.10576,0.10756,145817039.7,3019.08,3115.36,3003.99,3066.57,189360.51682,139.77,144.38,136.42,141.43,1290583.765,0.4315,0.4381,0.4269,0.4356,118834292.67
458,458,2024-07-10,516.81,529.49,511.3,524.52,17366.63468,58048.52,59482.0,57149.27,57733.33,16643.830341,0.10756,0.11053,0.10572,0.10801,153394838.5,3066.57,3152.0,3023.74,3100.79,201780.31842,141.43,146.25,138.57,141.99,821772.14,0.4356,0.4425,0.4311,0.4387,111288084.84
459,459,2024-07-11,524.52,545.43,520.1,524.83,27575.97145,57733.33,59559.73,57049.96,57343.88,15993.704904,0.10801,0.11247,0.10615,0.10663,152449698.3,3100.79,3216.55,3053.06,3099.44,194970.30862999998,141.99,146.2,135.64,135.74,846396.147,0.4387,0.4545,0.4363,0.4489,140151721.03
460,460,2024-07-12,524.83,537.5,517.04,533.8,27293.98254,57343.88,58536.45,56538.8,57891.49,14623.710134,0.10663,0.10831,0.10475,0.10765,92726309.9,3099.44,3157.86,3045.45,3134.23,180702.47915,135.74,140.57,133.9,139.45,715986.5279999999,0.4489,0.478,0.4445,0.4744,190374769.87
461,461,2024-07-13,533.8,539.42,527.27,532.56,19417.82374,57891.49,59858.0,57750.0,59204.58,10465.033445,0.10765,0.113,0.10727,0.11231,121840169.5,3134.23,3202.35,3113.21,3175.67,104661.29662,139.45,143.62,137.93,141.89,406360.37,0.4744,0.5659,0.4736,0.5259,412010517.18
462,462,2024-07-14,532.56,547.7,531.3,544.87,16288.845099999999,59204.58,61433.24,59193.96,60791.33,12725.297318,0.11231,0.11695,0.11111,0.11533,124592707.1,3175.67,3268.89,3163.2,3245.26,120777.22449000001,141.89,148.54,141.88,147.67,671407.6359999999,0.5259,0.54,0.5136,0.5203,179616220.24
463,463,2024-07-15,544.87,586.77,543.91,585.05,34849.08054,60791.33,64912.45,60649.91,64721.37,20967.809277,0.11533,0.12555,0.11456,0.1249,220564922.2,3245.26,3494.63,3233.11,3483.22,168592.69054,147.67,159.96,147.02,159.38,951243.965,0.5203,0.5405,0.5202,0.5371,241429805.88
464,464,2024-07-16,585.05,587.5,554.47,576.19,32859.52782,64721.37,65399.96,62382.93,65047.0,20752.661083,0.1249,0.12792,0.11897,0.1248,223768793.6,3483.22,3498.91,3346.19,3444.53,217351.69494000002,159.38,162.52,152.54,160.64,1181785.457,0.5371,0.5947,0.5323,0.5793,412761941.98
465,465,2024-07-17,576.19,584.03,564.3,568.87,21239.64909,65047.0,66129.54,63846.77,64085.63,16203.975781,0.1248,0.12769,0.12036,0.1218,173524658.0,3444.53,3517.52,3376.04,3387.44,155038.50591,160.64,163.79,154.71,155.53,898289.074,0.5793,0.638,0.5782,0.626,395162944.76
466,466,2024-07-18,568.87,579.46,561.55,571.82,17053.32584,64085.63,65119.53,63233.74,63994.11,14569.080138000001,0.1218,0.12397,0.11715,0.11957,157147333.2,3387.44,3489.98,3367.37,3426.8,141401.42639,155.53,161.62,155.17,159.21,900631.529,0.626,0.6367,0.5573,0.5696,282493562.28
467,467,2024-07-19,571.82,598.86,565.0,593.4,34368.88907,63994.11,67397.34,63295.59,66660.74,19191.988302,0.11957,0.12605,0.11744,0.12542,174847913.7,3426.8,3541.69,3376.89,3504.12,159942.81162,159.21,172.5,156.16,169.13,1438431.9340000001,0.5696,0.5867,0.5403,0.5732,237879580.85999998
468,468,2024-07-20,593.4,598.06,586.63,593.11,15115.38028,66660.74,67617.4,66227.8,67132.56,9565.078733,0.12542,0.1358,0.12431,0.1342,323093843.5,3504.12,3539.72,3479.71,3517.4,81737.74057,169.13,175.23,167.24,173.62,819548.69,0.5732,0.6048,0.5707,0.5936,77176651.37
469,469,2024-07-21,593.11,603.84,581.37,602.44,20198.16941,67132.56,68381.0,65777.0,68170.01,13408.005022,0.1342,0.14383,0.12578,0.14027,277849178.9,3517.4,3547.43,3410.01,3535.96,131709.3637,173.62,185.21,170.26,184.51,1315172.57,0.5936,0.6079,0.5722,0.5984,141454174.79
470,470,2024-07-22,602.44,605.59,585.07,587.26,30061.00494,68170.01,68486.01,66498.24,67530.82,16543.216145,0.14027,0.14268,0.13583,0.13778,308297702.6,3535.96,3563.1,3422.4,3439.52,158335.92393,184.51,185.0,176.76,178.92,1043328.982,0.5984,0.623,0.5855,0.6079,173166289.35
471,471,2024-07-23,587.26,593.41,574.8,581.84,21751.91397,67530.82,67757.15,65429.98,65939.31,19665.680248,0.13778,0.13927,0.12808,0.1303,260880800.0,3439.52,3541.35,3389.0,3482.68,245420.86348,178.92,180.55,170.46,173.03,1199551.31,0.6079,0.6169,0.5791,0.5975,171711780.68
472,472,2024-07-24,581.84,590.72,570.26,574.74,16972.84831,65939.31,67112.98,65072.02,65377.2,16271.02964,0.1303,0.13481,0.12686,0.12793,193665944.7,3482.68,3488.47,3293.1,3335.56,150217.07858,173.03,182.52,170.99,178.04,1172337.173,0.5975,0.6325,0.5915,0.618,186331746.79
473,473,2024-07-25,574.74,576.95,553.15,570.68,29900.84152,65377.2,66190.32,63443.43,65805.11,20832.6,0.12793,0.12873,0.12005,0.12524,268008450.7,3335.56,3342.66,3086.94,3175.28,259787.90631,178.04,179.61,165.09,171.86,1914000.1060000001,0.618,0.6272,0.5844,0.5995,248133679.2
474,474,2024-07-26,570.68,582.82,570.22,580.89,12427.18142,65805.11,68219.02,65722.43,67909.78,16963.709995,0.12524,0.13495,0.12505,0.13422,183725899.7,3175.28,3286.2,3170.72,3274.64,161281.25679,171.86,183.92,171.69,183.1,1369278.974,0.5995,0.6093,0.5862,0.6032,143511775.41
475,475,2024-07-27,580.89,592.84,572.85,581.56,17533.762329999998,67909.78,69415.15,66635.03,67899.4,17645.18666,0.13422,0.13877,0.13002,0.13147,390983883.7,3274.64,3327.8,3190.69,3249.39,149219.26204,183.1,188.29,178.12,183.96,1596221.88,0.6032,0.6091,0.5833,0.596,129496397.44
476,476,2024-07-28,581.56,584.86,574.6,583.84,9561.41936,67899.4,68339.05,67052.69,68242.63,11702.165925,0.13147,0.13186,0.12805,0.13004,115164234.8,3249.39,3284.72,3197.55,3269.91,75067.96093,183.96,186.67,181.13,184.9,750477.36,0.596,0.6145,0.5912,0.6012,67063599.44
477,477,2024-07-29,583.84,597.12,572.27,574.11,17904.61649,68242.63,70067.09,66421.36,66781.35,20898.030085,0.13004,0.13511,0.12752,0.12845,235306958.4,3269.91,3397.46,3257.56,3318.18,144090.69168,184.9,193.85,181.6,182.6,1543404.056,0.6012,0.6124,0.5921,0.6018,136177165.31
478,478,2024-07-30,574.11,588.3,566.62,588.1,13542.016099999999,66781.35,66993.73,65299.25,66191.9,17425.82067,0.12845,0.13068,0.1232,0.12553,164903052.4,3318.18,3366.42,3232.91,3279.12,128919.43569,182.6,184.82,175.34,179.16,1035536.65,0.6018,0.6379,0.5954,0.6276,238355819.96
479,479,2024-07-31,588.1,592.93,574.87,576.5,16297.23043,66191.9,66844.54,64524.9,64631.66,16971.366944,0.12553,0.12736,0.12117,0.12196,120175691.1,3279.12,3350.0,3213.81,3232.7,135912.05528,179.16,184.56,171.56,171.68,1279080.835,0.6276,0.659,0.6217,0.6229,239247663.94
480,480,2024-08-01,576.5,577.92,553.7,575.15,25287.86068,64631.66,65664.17,62276.07,65359.52,26649.072201,0.12196,0.12316,0.11206,0.11899,256009193.7,3232.7,3242.89,3079.87,3203.28,180181.06447,171.68,172.89,157.91,167.34,2084533.465,0.6229,0.6303,0.5678,0.5965,208836887.67
481,481,2024-08-02,575.15,577.68,540.5,542.88,30462.73209,65359.52,65604.69,61220.51,61492.7,30995.032601,0.11899,0.11978,0.11017,0.11154,231196415.2,3203.28,3218.56,2967.02,2989.2,199861.25890000002,167.34,169.41,149.89,152.76,1979049.967,0.5965,0.5968,0.5461,0.5606,248474535.22
482,482,2024-08-03,542.88,545.28,521.23,529.52,28880.06715,61492.7,62195.44,59845.0,60706.71,24048.623913,0.11154,0.11473,0.10521,0.1081,243327160.8,2989.2,3018.48,2858.5,2903.68,183781.94237,152.76,154.07,139.95,142.52,1586864.244,0.5606,0.5776,0.5406,0.5558,150782899.87
483,483,2024-08-04,529.52,532.09,486.47,496.88,30163.50472,60706.71,61117.99,57141.0,58165.87,22629.787444999998,0.1081,0.10941,0.09898,0.10374,253096358.9,2903.68,2935.36,2623.36,2688.92,211480.88339,142.52,146.07,131.25,138.33,2118442.676,0.5558,0.559,0.5135,0.5229,186429164.09
484,484,2024-08-05,496.88,499.92,397.68,464.29,211555.91359,58165.87,58308.01,48974.0,54024.47,83370.985286,0.10374,0.10428,0.08045,0.09435,1478527966.0,2688.92,2697.58,2093.59,2419.88,1044960.8160400001,138.33,139.42,109.58,129.8,11711904.445,0.5229,0.5259,0.4318,0.4889,790225613.05
485,485,2024-08-06,464.29,495.0,463.65,484.94,31508.64814,54024.47,57078.28,53946.16,56019.93,29868.423264,0.09435,0.10144,0.09405,0.09645,410141817.7,2419.88,2556.59,2414.33,2461.15,321407.55323,129.8,149.65,129.37,144.4,3041860.7460000003,0.4889,0.5188,0.4878,0.506,274155546.87
486,486,2024-08-07,484.94,497.5,465.0,475.0,26558.09007,56019.93,57753.0,54548.7,55143.12,24187.586582,0.09645,0.10206,0.09428,0.09557,327346297.7,2461.15,2552.1,2307.79,2343.23,271184.08007,144.4,155.0,142.3,144.79,2568818.035,0.506,0.6439,0.4923,0.6003,541480133.47
487,487,2024-08-08,475.0,521.76,467.49,517.18,23006.29353,55143.12,62745.45,54736.64,61686.97,26074.519089,0.09557,0.108,0.09354,0.10745,271602443.0,2343.23,2725.37,2320.58,2682.57,261762.40907,144.79,163.65,141.39,163.16,2512552.215,0.6003,0.6426,0.5784,0.6165,377982410.94
488,488,2024-08-09,517.18,518.25,498.78,508.8,20061.73155,61686.97,61757.07,59520.53,60845.02,22877.550585,0.10745,0.10785,0.10158,0.10386,143315337.7,2682.57,2708.35,2552.67,2599.08,157171.54597,163.16,164.0,150.75,156.27,1546514.896,0.6165,0.6246,0.5677,0.5806,132749413.67999999
489,489,2024-08-10,508.8,525.3,507.17,523.08,14369.99867,60845.02,61484.99,60240.58,60923.71,22990.614685,0.10386,0.10592,0.10285,0.10517,73166855.9,2599.08,2645.0,2575.88,2610.06,93938.59402,156.27,158.75,152.56,154.04,743156.341,0.5806,0.6022,0.5779,0.5838,124477791.26
490,490,2024-08-11,523.08,535.88,502.21,503.42,21074.32601,60923.71,61878.81,58293.1,58726.67,28202.702764999998,0.10517,0.11099,0.10006,0.1006,203790052.8,2610.06,2719.9,2539.35,2555.45,128207.60964,154.04,157.98,141.12,141.56,1084957.5489999999,0.5838,0.594,0.5454,0.553,143692496.37
491,491,2024-08-12,503.42,524.11,498.8,518.36,36066.855410000004,58726.67,60710.73,57655.11,59349.13,27839.413569,0.1006,0.10866,0.10013,0.1079,198132523.6,2555.45,2750.7,2509.6,2722.59,190300.39146,141.56,150.79,141.21,146.31,1810937.7,0.553,0.5793,0.5502,0.5682,150714059.60999998
492,492,2024-08-13,518.36,527.4,512.73,524.1,86631.04807,59349.13,61580.75,58400.4,60582.31,29862.524312,0.1079,0.10904,0.10338,0.10637,119805840.4,2722.59,2738.91,2610.31,2702.38,181098.6481,146.31,149.85,142.85,146.65,1220568.846,0.5682,0.5835,0.5626,0.5768,162009591.59
493,493,2024-08-14,524.1,531.83,515.16,523.32,28675.66668,60582.31,61850.0,58433.32,58685.49,32947.538838,0.10637,0.10694,0.10138,0.10239,125267119.9,2702.38,2784.78,2631.91,2661.12,161255.2294,146.65,152.2,142.39,143.72,1178374.161,0.5768,0.5828,0.5639,0.5687,136667023.35999998
494,494,2024-08-15,523.32,533.91,509.84,519.15,26044.13812,58685.49,59856.38,56089.73,57539.07,32362.575698,0.10239,0.10495,0.09794,0.10019,171003755.1,2661.12,2675.66,2515.14,2569.98,176856.78525,143.72,147.64,137.73,142.59,1512140.811,0.5687,0.5741,0.5499,0.5607,132918617.19
495,495,2024-08-16,519.15,524.54,509.74,519.37,24391.26733,57539.07,59826.56,57096.07,58879.89,27341.740089,0.10019,0.10209,0.09745,0.10035,148334927.2,2569.98,2631.18,2550.69,2592.92,137965.31433,142.59,144.95,136.1,139.04,1221255.654,0.5607,0.5737,0.5533,0.5637,111414465.1
496,496,2024-08-17,519.37,547.61,512.88,541.67,24619.79341,58879.89,59716.92,58795.12,59498.11,22733.116628,0.10035,0.1037,0.09999,0.10277,64626543.9,2592.92,2628.64,2587.31,2614.33,66751.38271,139.04,142.0,137.53,141.93,488316.482,0.5637,0.5714,0.5612,0.5665,46155960.88
497,497,2024-08-18,541.67,542.57,530.8,531.19,17772.98875,59498.11,60282.67,58419.36,58434.57,21951.936645,0.10277,0.10451,0.09996,0.10005,89638641.2,2614.33,2687.64,2594.59,2612.24,103719.58686,141.93,147.39,140.56,142.41,763534.1,0.5665,0.5839,0.5624,0.5631,65570148.96
498,498,2024-08-19,531.19,560.78,528.96,558.5,39609.34282,58434.57,59613.17,57793.59,59439.59,26188.860492,0.10005,0.10189,0.0986,0.10132,149391428.3,2612.24,2648.55,2563.42,2636.4,147352.2464,142.41,146.21,140.32,144.25,884127.346,0.5631,0.6091,0.56,0.5984,193780640.71
499,499,2024-08-20,558.5,574.81,558.3,569.3,68653.09163,59439.59,61425.0,58510.0,59007.92,25494.475747,0.10132,0.10572,0.10106,0.10294,267197798.8,2636.4,2695.84,2554.3,2572.68,157673.63771,144.25,148.88,140.97,142.28,892028.535,0.5984,0.6149,0.5875,0.5938,119355183.23
500,500,2024-08-21,569.3,576.58,546.1,570.15,38472.24065,59007.92,61829.56,58776.44,61152.67,25831.176681,0.10294,0.10797,0.10209,0.10618,128275437.6,2572.68,2664.07,2535.19,2630.71,159322.24401,142.28,144.4,138.75,142.79,925526.156,0.5938,0.611,0.5853,0.6002,139195898.64000002
501,501,2024-08-22,570.15,589.91,558.0,582.88,42159.55157,61152.67,61417.81,59700.0,60388.68,23357.894027,0.10618,0.1069,0.10398,0.10524,77021288.0,2630.71,2644.94,2583.87,2623.21,139475.70755,142.79,144.86,140.64,143.26,582831.041,0.6002,0.6043,0.5914,0.5977,107895611.59
502,502,2024-08-23,582.88,598.19,574.21,591.63,54484.8356,60388.68,65000.0,60338.34,64046.3,26153.535146000002,0.10524,0.11544,0.10523,0.11294,360470741.2,2623.21,2800.0,2621.26,2762.7,189519.70127,143.26,154.09,142.7,153.29,1164979.175,0.5977,0.6159,0.5875,0.6108,130127651.25
503,503,2024-08-24,591.63,592.37,574.36,580.54,32777.4015,64046.3,64500.0,63543.28,64153.5,19546.945175,0.11294,0.115,0.1108,0.11257,220420567.6,2762.7,2819.69,2732.43,2767.8,133927.6717,153.29,162.31,151.98,160.66,1128358.668,0.6108,0.631,0.6038,0.6126,125219061.64
504,504,2024-08-25,580.54,583.98,568.8,573.87,18369.9697,64153.5,65032.12,63780.0,64218.1,18111.952814,0.11257,0.11287,0.10779,0.1096,131375044.1,2767.8,2792.37,2733.35,2745.9,108926.1711,160.66,161.96,155.26,158.92,810913.736,0.6126,0.6141,0.5952,0.6,77691253.97
505,505,2024-08-26,573.87,575.54,546.7,548.3,25983.20719,64218.1,64479.22,62796.41,62834.75,26594.582272,0.1096,0.11028,0.10442,0.10522,186741639.7,2745.9,2761.99,2666.76,2680.42,145953.97592,158.92,162.04,155.56,157.08,1157678.73,0.6,0.6019,0.5775,0.5874,149715999.07
506,506,2024-08-27,548.3,558.24,520.9,533.29,35534.0299,62834.75,63213.07,57955.58,59411.08,33807.337927,0.10522,0.10655,0.09637,0.09888,209136907.8,2680.42,2700.3,2391.38,2457.39,225941.22376,157.08,159.73,144.93,146.81,1411681.953,0.5874,0.6004,0.5523,0.5667,197029205.42000002
507,507,2024-08-28,533.29,546.69,522.48,536.78,31208.0712,59411.08,60257.77,57801.54,59044.69,23996.944745,0.09888,0.10187,0.09682,0.09962,280388391.8,2457.39,2554.84,2418.5,2528.55,235475.27769000002,146.81,148.9,140.51,143.95,1509088.34,0.5667,0.5845,0.5558,0.5692,194463286.28
508,508,2024-08-29,536.78,554.07,530.77,536.38,17391.84716,59044.69,61175.07,58703.08,59348.57,18827.563337,0.09962,0.10258,0.09824,0.10043,120327027.0,2528.55,2595.72,2505.67,2527.42,154456.99421,143.95,147.33,138.01,140.01,1027527.817,0.5692,0.5771,0.5573,0.5619,83907515.62
509,509,2024-08-30,536.38,543.34,521.85,535.12,17202.40427,59348.57,59944.16,57700.0,59130.23,19456.016647,0.10043,0.1031,0.09697,0.10178,256839174.7,2527.42,2552.98,2430.82,2526.18,181726.23894,140.01,141.12,132.02,138.0,1218728.651,0.5619,0.5678,0.5461,0.5667,123838565.98
510,510,2024-08-31,535.12,541.38,531.18,532.87,7918.65536,59130.23,59463.0,58736.42,58972.48,7176.997611,0.10178,0.10239,0.10036,0.10127,95591490.0,2526.18,2534.06,2492.04,2513.1,80474.34523,138.0,139.23,134.48,135.33,379282.684,0.5667,0.5721,0.5624,0.5662,29849401.68
511,511,2024-09-01,532.87,533.15,507.54,512.39,17379.14972,58972.48,59080.67,57162.76,57293.29,16960.761333,0.10127,0.10153,0.09391,0.0951,175737835.0,2513.1,2516.24,2398.38,2425.79,124107.56766,135.33,136.16,127.71,128.47,984864.3269999999,0.5662,0.5666,0.5434,0.5471,81495180.85
512,512,2024-09-02,512.39,530.01,501.63,526.4,20532.44313,57293.29,59432.74,57124.21,59142.75,23098.259720000002,0.0951,0.09991,0.0941,0.0991,154385357.2,2425.79,2565.06,2423.37,2538.09,151483.29589,128.47,135.38,126.91,134.94,993030.474,0.5471,0.5688,0.5442,0.5676,83409763.56
513,513,2024-09-03,526.4,538.51,517.88,518.71,20328.44154,59142.75,59825.0,57401.01,57481.78,20902.434172,0.0991,0.1008,0.09643,0.09681,116279277.3,2538.09,2553.75,2412.35,2425.08,134290.09325,134.94,137.67,127.14,127.55,811716.988,0.5676,0.5723,0.5564,0.5572,73357758.6
514,514,2024-09-04,518.71,523.73,495.68,507.7,26829.870319999998,57481.78,58526.02,55566.05,57972.69,30443.293677,0.09681,0.09951,0.09188,0.09801,205890098.1,2425.08,2490.17,2305.0,2450.48,239802.99824,127.55,135.0,122.6,133.63,1186185.189,0.5572,0.5649,0.5324,0.5579,132173288.69
515,515,2024-09-05,507.7,512.76,496.71,502.48,15116.06777,57972.69,58333.08,55632.01,56177.67,28363.931568,0.09801,0.09919,0.09599,0.0984,132822637.2,2450.48,2466.17,2347.72,2368.64,157709.96541,133.63,135.68,127.94,129.41,816269.92,0.5579,0.5596,0.5399,0.5443,73867033.89
516,516,2024-09-06,502.48,510.42,471.08,487.15,27451.25935,56177.67,57018.51,52535.5,53961.62,33299.004329999996,0.0984,0.09947,0.08892,0.09252,340995384.6,2368.64,2409.13,2150.0,2225.18,382689.10704,129.41,134.32,120.27,125.02,1885354.947,0.5443,0.5473,0.5024,0.5209,202538170.17
517,517,2024-09-07,487.15,503.21,483.05,493.51,12914.20271,53961.62,54851.34,53750.02,54164.51,22779.134421,0.09252,0.09571,0.09176,0.09538,126758127.3,2225.18,2311.51,2221.86,2273.45,143389.82675,125.02,129.49,124.11,127.73,580886.072,0.5209,0.5328,0.5196,0.5248,41392142.88
518,518,2024-09-08,493.51,516.03,490.8,503.15,13901.49682,54164.51,55324.49,53628.06,54877.92,14830.880938,0.09538,0.09696,0.09382,0.09613,90056700.8,2273.45,2334.05,2240.51,2297.77,167070.98851,127.73,131.73,126.6,130.16,545931.084,0.5248,0.5316,0.5209,0.5294,36744623.17
519,519,2024-09-09,503.15,525.83,499.58,518.66,21213.80717,54877.92,58130.24,54591.47,57039.58,21486.315072,0.09613,0.10497,0.09572,0.10376,251279950.5,2297.77,2382.3,2272.87,2359.25,234763.61727,130.16,137.12,126.95,135.04,1137711.789,0.5294,0.543,0.5268,0.5395,78150867.79
520,520,2024-09-10,518.66,524.3,513.41,516.93,25383.64246,57039.58,58052.21,56383.76,57643.48,25482.208587,0.10376,0.10461,0.10155,0.10277,125338586.5,2359.25,2400.0,2320.14,2388.84,171740.93409,135.04,138.0,132.53,135.64,747578.572,0.5395,0.5428,0.5336,0.5407,67540748.39
521,521,2024-09-11,516.93,535.78,506.41,530.2,31617.388939999997,57643.48,57991.0,55555.0,57334.15,26867.906044,0.10277,0.10305,0.09785,0.10131,158707439.8,2388.84,2389.73,2277.29,2340.6,224087.10269,135.64,135.91,128.17,132.41,996380.847,0.5407,0.5412,0.523,0.5347,103249037.94
522,522,2024-09-12,530.2,548.92,528.0,544.57,50441.4283,57334.15,58582.8,57318.13,58134.02,24532.880423,0.10131,0.10335,0.10044,0.10272,109855891.2,2340.6,2392.6,2315.39,2361.97,171935.25342,132.41,136.8,132.37,136.05,727760.667,0.5347,0.5885,0.5334,0.5624,273745491.02
523,523,2024-09-13,544.57,559.99,538.47,556.24,48699.22585,58134.02,60628.71,57627.44,60486.46,27348.341105,0.10272,0.10846,0.10181,0.10697,226193284.8,2361.97,2465.88,2337.43,2439.63,180368.13026,136.05,139.85,131.66,138.99,691180.073,0.5624,0.5745,0.5556,0.5726,117253273.0
524,524,2024-09-14,556.24,559.06,547.48,553.38,11344.72504,60486.46,60605.59,59381.96,59993.99,10879.880909,0.10697,0.1077,0.10431,0.10538,86726278.6,2439.63,2441.07,2375.58,2418.0,116473.49165,138.99,139.77,135.6,137.13,316201.21,0.5726,0.5991,0.5703,0.5955,132627142.09
525,525,2024-09-15,553.38,561.84,550.06,553.44,17450.01421,59993.99,60402.87,58686.66,59125.26,12611.025092,0.10538,0.10644,0.10215,0.10281,109527811.89999999,2418.0,2430.85,2282.85,2316.13,132749.89044,137.13,137.97,130.37,131.39,460705.831,0.5955,0.5956,0.5684,0.5707,89666665.95
526,526,2024-09-16,553.44,555.16,527.02,533.67,42528.26316,59125.26,59212.21,57471.2,58211.04,19796.213432,0.10281,0.10322,0.09836,0.09966,108043688.6,2316.13,2336.18,2252.21,2295.76,194388.18738000002,131.39,132.41,128.92,131.47,598764.369,0.5707,0.5917,0.5598,0.5865,158231175.98
